match_type,gene
symbol,Pxdn
symbol,Pxk
symbol,Pxmp2
symbol,Pxmp4
symbol,Pxn
symbol,Pxylp1
symbol,Pycard
symbol,Pycr1
symbol,Pycr2
symbol,Pycrl
symbol,Pygb
symbol,Pygm
symbol,Pygo1
symbol,Pygo2
symbol,Pym1
symbol,Pyroxd1
symbol,Pyroxd2
symbol,Pyurf
symbol,Pzp
symbol,Qars
symbol,Qdpr
symbol,Qk
symbol,Qpct
symbol,Qpctl
symbol,Qrfp
symbol,Qrich1
symbol,Qrsl1
symbol,Qser1
symbol,Qsox1
symbol,Qsox2
symbol,Qtrt1
symbol,Qtrt2
symbol,R3hcc1
symbol,R3hcc1l
symbol,R3hdm1
symbol,R3hdm2
symbol,R3hdm4
symbol,R74862
symbol,Rab10
symbol,Rab10os
symbol,Rab11a
symbol,Rab11b
symbol,Rab11fip1
symbol,Rab11fip2
symbol,Rab11fip3
symbol,Rab11fip4
symbol,Rab11fip5
symbol,Rab12
symbol,Rab13
symbol,Rab14
symbol,Rab18
symbol,Rab1a
symbol,Rab1b
symbol,Rab20
symbol,Rab21
symbol,Rab22a
symbol,Rab23
symbol,Rab24
symbol,Rab26
symbol,Rab26os
symbol,Rab27a
symbol,Rab27b
symbol,Rab28
symbol,Rab29
symbol,Rab2a
symbol,Rab2b
symbol,Rab30
symbol,Rab31
symbol,Rab32
symbol,Rab33a
symbol,Rab33b
symbol,Rab34
symbol,Rab35
symbol,Rab36
symbol,Rab38
symbol,Rab39b
symbol,Rab3a
symbol,Rab3b
symbol,Rab3d
symbol,Rab3gap1
symbol,Rab3gap2
symbol,Rab3il1
symbol,Rab3ip
symbol,Rab40b
symbol,Rab40c
symbol,Rab42
symbol,Rab43
symbol,Rab44
symbol,Rab4a
symbol,Rab4b
symbol,Rab5a
symbol,Rab5b
symbol,Rab5c
symbol,Rab5if
symbol,Rab6a
symbol,Rab6b
symbol,Rab7
symbol,Rab7b
symbol,Rab8a
symbol,Rab8b
symbol,Rab9
symbol,Rabac1
symbol,Rabep1
symbol,Rabep2
symbol,Rabepk
symbol,Rabgap1
symbol,Rabgap1l
symbol,Rabgef1
symbol,Rabggta
symbol,Rabggtb
symbol,Rabif
symbol,Rabl2
symbol,Rabl3
symbol,Rabl6
symbol,Rac1
symbol,Rac3
symbol,Racgap1
symbol,Rack1
symbol,Rad1
symbol,Rad17
symbol,Rad18
symbol,Rad21
symbol,Rad23a
symbol,Rad23b
symbol,Rad50
symbol,Rad51
symbol,Rad51ap1
symbol,Rad51b
symbol,Rad51c
symbol,Rad51d
symbol,Rad52
symbol,Rad54b
symbol,Rad54l
symbol,Rad54l2
symbol,Rad9a
symbol,Rad9b
symbol,Radil
symbol,Rae1
symbol,Raet1d
symbol,Raet1e
symbol,Raf1
symbol,Rai1
symbol,Rai14
symbol,Rala
symbol,Ralb
symbol,Ralbp1
symbol,Ralgapa1
symbol,Ralgapa2
symbol,Ralgapb
symbol,Ralgds
symbol,Ralgps1
symbol,Ralgps2
symbol,Raly
symbol,Ramac
symbol,Ramp1
symbol,Ramp2
symbol,Ramp3
symbol,Ran
symbol,Ranbp1
symbol,Ranbp10
symbol,Ranbp2
symbol,Ranbp3
symbol,Ranbp3l
symbol,Ranbp6
symbol,Ranbp9
symbol,Rangap1
symbol,Rangrf
symbol,Rap1a
symbol,Rap1b
symbol,Rap1gap
symbol,Rap1gap2
symbol,Rap1gds1
symbol,Rap2a
symbol,Rap2b
symbol,Rap2c
symbol,Rapgef1
symbol,Rapgef2
symbol,Rapgef3
symbol,Rapgef4
symbol,Rapgef6
symbol,Rapgefl1
symbol,Raph1
symbol,Rapsn
symbol,Rara
symbol,Rarb
symbol,Rarg
symbol,Rars
symbol,Rars2
symbol,Rasa1
symbol,Rasa2
symbol,Rasa3
symbol,Rasa4
symbol,Rasal2
symbol,Rasd1
symbol,Rasgef1a
symbol,Rasgef1b
symbol,Rasgrf2
symbol,Rasgrp3
symbol,Rasl10b
symbol,Rasl11a
symbol,Rasl11b
symbol,Rasl12
symbol,Rassf1
symbol,Rassf2
symbol,Rassf3
symbol,Rassf4
symbol,Rassf5
symbol,Rassf7
symbol,Rassf8
symbol,Raver1
symbol,Raver2
symbol,Rb1
symbol,Rb1cc1
symbol,Rbak
symbol,Rbbp4
symbol,Rbbp5
symbol,Rbbp6
symbol,Rbbp7
symbol,Rbbp8
symbol,Rbbp9
symbol,Rbck1
symbol,Rbfa
symbol,Rbfox1
symbol,Rbfox2
symbol,Rbks
symbol,Rbl1
symbol,Rbl2
symbol,Rbm10
symbol,Rbm12
symbol,Rbm12b1
symbol,Rbm12b2
symbol,Rbm14
symbol,Rbm15
symbol,Rbm15b
symbol,Rbm17
symbol,Rbm18
symbol,Rbm19
symbol,Rbm20
symbol,Rbm22
symbol,Rbm24
symbol,Rbm25
symbol,Rbm26
symbol,Rbm27
symbol,Rbm28
symbol,Rbm3
symbol,Rbm33
symbol,Rbm34
symbol,Rbm38
symbol,Rbm39
symbol,Rbm3os
symbol,Rbm4
symbol,Rbm41
symbol,Rbm42
symbol,Rbm43
symbol,Rbm44
symbol,Rbm45
symbol,Rbm47
symbol,Rbm48
symbol,Rbm4b
symbol,Rbm5
symbol,Rbm6
symbol,Rbm7
symbol,Rbm8a
symbol,Rbm8a2
symbol,Rbms1
symbol,Rbms2
symbol,Rbms3
symbol,Rbmx
symbol,Rbmx2
symbol,Rbmxl1
symbol,Rbp1
symbol,Rbp4
symbol,Rbpj
symbol,Rbpms
symbol,Rbpms2
symbol,Rbsn
symbol,Rbx1
symbol,Rc3h1
symbol,Rc3h2
symbol,Rcan1
symbol,Rcan2
symbol,Rcan3
symbol,Rcbtb1
symbol,Rcbtb2
symbol,Rcc1
symbol,Rcc1l
symbol,Rcc2
symbol,Rccd1
symbol,Rce1
symbol,Rchy1
symbol,Rcl1
symbol,Rcn1
symbol,Rcn2
symbol,Rcn3
symbol,Rcor1
symbol,Rcor2
symbol,Rcor3
symbol,Rdh10
symbol,Rdh11
symbol,Rdh12
symbol,Rdh13
symbol,Rdh14
symbol,Rdh5
symbol,Rdm1
symbol,Rdx
symbol,Rec114
symbol,Reck
symbol,Recql
symbol,Recql4
symbol,Recql5
symbol,Recql5os1
symbol,Reep1
symbol,Reep2
symbol,Reep3
symbol,Reep4
symbol,Reep5
symbol,Reep6
symbol,Rel
symbol,Rela
symbol,Relb
symbol,Relch
symbol,Rell1
symbol,Rell2
symbol,Reln
symbol,Relt
symbol,Rem1
symbol,Renbp
symbol,Rep15
symbol,Repin1
symbol,Reps1
symbol,Reps2
symbol,Rer1
symbol,Rere
symbol,Rerg
symbol,Resf1
symbol,Rest
symbol,Ret
symbol,Retreg1
symbol,Retreg2
symbol,Retreg3
symbol,Retsat
symbol,Rev1
symbol,Rev3l
symbol,Rex1bd
symbol,Rexo1
symbol,Rexo2
symbol,Rexo4
symbol,Rexo5
symbol,Rfc1
symbol,Rfc2
symbol,Rfc3
symbol,Rfc4
symbol,Rfc5
symbol,Rfesd
symbol,Rffl
symbol,Rfk
symbol,Rflnb
symbol,Rfng
symbol,Rft1
symbol,Rftn1
symbol,Rftn2
symbol,Rfwd3
symbol,Rfx1
symbol,Rfx2
symbol,Rfx3
symbol,Rfx5
symbol,Rfx7
symbol,Rfx8
symbol,Rfxank
symbol,Rfxap
symbol,Rgcc
symbol,Rgl1
symbol,Rgl2
symbol,Rgl3
symbol,Rgma
symbol,Rgmb
symbol,Rgp1
symbol,Rgs10
symbol,Rgs11
symbol,Rgs12
symbol,Rgs14
symbol,Rgs16
symbol,Rgs17
symbol,Rgs19
symbol,Rgs2
symbol,Rgs20
symbol,Rgs3
symbol,Rgs4
symbol,Rgs6
symbol,Rgs7
symbol,Rgs9
symbol,Rhbdd1
symbol,Rhbdd2
symbol,Rhbdd3
symbol,Rhbdf1
symbol,Rhbdf2
symbol,Rhbdl2
symbol,Rhbdl3
symbol,Rhd
symbol,Rheb
symbol,Rhebl1
symbol,Rhno1
symbol,Rhoa
symbol,Rhob
symbol,Rhobtb1
symbol,Rhobtb2
symbol,Rhobtb3
symbol,Rhoc
symbol,Rhod
symbol,Rhof
symbol,Rhog
symbol,Rhoj
symbol,Rhoq
symbol,Rhot1
symbol,Rhot2
symbol,Rhou
symbol,Rhov
symbol,Rhpn1
symbol,Rhpn2
symbol,Ribc1
symbol,Ric1
symbol,Ric8a
symbol,Ric8b
symbol,Rictor
symbol,Rida
symbol,Rif1
symbol,Riiad1
symbol,Rilp
symbol,Rilpl1
symbol,Rilpl2
symbol,Rims1
symbol,Rims2
symbol,Rin1
symbol,Rin2
symbol,Rin3
symbol,Ring1
symbol,Rinl
symbol,Rint1
symbol,Riok1
symbol,Riok2
symbol,Riok3
symbol,Riox1
symbol,Riox2
symbol,Ripk1
symbol,Ripk2
symbol,Ripk3
symbol,Ripor1
symbol,Ripor2
symbol,Ripor3
symbol,Ripply3
symbol,Rit1
symbol,Rit2
symbol,Rita1
symbol,Rlf
symbol,Rlim
symbol,Rmc1
symbol,Rmdn1
symbol,Rmdn2
symbol,Rmdn3
symbol,Rmi1
symbol,Rmi2
symbol,Rmnd1
symbol,Rmnd5a
symbol,Rmnd5b
symbol,Rmst
symbol,Rn7sk
symbol,Rnase4
symbol,Rnaseh1
symbol,Rnaseh2a
symbol,Rnaseh2b
symbol,Rnaseh2c
symbol,Rnasek
symbol,Rnasel
symbol,Rnaset2a
symbol,Rnaset2b
symbol,Rnd1
symbol,Rnd2
symbol,Rnd3
symbol,Rnf10
symbol,Rnf103
symbol,Rnf11
symbol,Rnf111
symbol,Rnf113a1
symbol,Rnf113a2
symbol,Rnf114
symbol,Rnf115
symbol,Rnf121
symbol,Rnf122
symbol,Rnf123
symbol,Rnf125
symbol,Rnf126
symbol,Rnf128
symbol,Rnf13
symbol,Rnf135
symbol,Rnf138
symbol,Rnf139
symbol,Rnf14
symbol,Rnf141
symbol,Rnf144b
symbol,Rnf145
symbol,Rnf146
symbol,Rnf149
symbol,Rnf150
symbol,Rnf151
symbol,Rnf152
symbol,Rnf157
symbol,Rnf165
symbol,Rnf166
symbol,Rnf167
symbol,Rnf168
symbol,Rnf169
symbol,Rnf170
symbol,Rnf181
symbol,Rnf185
symbol,Rnf187
symbol,Rnf19a
symbol,Rnf19b
symbol,Rnf2
symbol,Rnf20
symbol,Rnf207
symbol,Rnf213
symbol,Rnf214
symbol,Rnf215
symbol,Rnf216
symbol,Rnf217
symbol,Rnf219
symbol,Rnf220
symbol,Rnf225
symbol,Rnf227
symbol,Rnf24
symbol,Rnf25
symbol,Rnf26
symbol,Rnf31
symbol,Rnf32
symbol,Rnf34
symbol,Rnf38
symbol,Rnf4
symbol,Rnf40
symbol,Rnf41
symbol,Rnf44
symbol,Rnf5
symbol,Rnf6
symbol,Rnf7
symbol,Rnf8
symbol,Rnft1
symbol,Rnft2
symbol,Rngtt
symbol,Rnh1
symbol,Rnls
symbol,Rnmt
symbol,Rnpc3
symbol,Rnpep
symbol,Rnpepl1
symbol,Rnps1
symbol,Robo1
symbol,Robo2
symbol,Rock1
symbol,Rock2
symbol,Rogdi
symbol,Rom1
symbol,Romo1
symbol,Ropn1l
symbol,Ror1
symbol,Ror2
symbol,Rora
symbol,Rorc
symbol,Rp2
symbol,Rp9
symbol,Rpa1
symbol,Rpa2
symbol,Rpa3
symbol,Rpain
symbol,Rpap1
symbol,Rpap2
symbol,Rpap3
symbol,Rpe
symbol,Rpf1
symbol,Rpf2
symbol,Rpgr
symbol,Rpgrip1
symbol,Rpgrip1l
symbol,Rph3al
symbol,Rpia
symbol,Rpl10
symbol,Rpl10a
symbol,Rpl11
symbol,Rpl12
symbol,Rpl13
symbol,Rpl13a
symbol,Rpl14
symbol,Rpl15
symbol,Rpl17
symbol,Rpl18
symbol,Rpl18a
symbol,Rpl19
symbol,Rpl21
symbol,Rpl22
symbol,Rpl22l1
symbol,Rpl23
symbol,Rpl23a
symbol,Rpl24
symbol,Rpl26
symbol,Rpl27
symbol,Rpl27a
symbol,Rpl28
symbol,Rpl29
symbol,Rpl3
symbol,Rpl30
symbol,Rpl31
symbol,Rpl32
symbol,Rpl34
symbol,Rpl35
symbol,Rpl35a
symbol,Rpl36
symbol,Rpl36a
symbol,Rpl36al
symbol,Rpl37
symbol,Rpl37a
symbol,Rpl37rt
symbol,Rpl38
symbol,Rpl39
symbol,Rpl4
symbol,Rpl41
symbol,Rpl5
symbol,Rpl6
symbol,Rpl7
symbol,Rpl7a
symbol,Rpl7l1
symbol,Rpl8
symbol,Rpl9
symbol,Rplp0
symbol,Rplp1
symbol,Rplp2
symbol,Rpn1
symbol,Rpn2
symbol,Rpp14
symbol,Rpp21
symbol,Rpp25
symbol,Rpp25l
symbol,Rpp30
symbol,Rpp38
symbol,Rpp40
symbol,Rpph1
symbol,Rprd1a
symbol,Rprd1b
symbol,Rprd2
symbol,Rps10
symbol,Rps11
symbol,Rps12
symbol,Rps13
symbol,Rps14
symbol,Rps15
symbol,Rps15a
symbol,Rps16
symbol,Rps17
symbol,Rps18
symbol,Rps19
symbol,Rps19bp1
symbol,Rps2
symbol,Rps20
symbol,Rps21
symbol,Rps23
symbol,Rps24
symbol,Rps25
symbol,Rps26
symbol,Rps27
symbol,Rps27a
symbol,Rps27l
symbol,Rps27rt
symbol,Rps28
symbol,Rps29
symbol,Rps3
symbol,Rps3a1
symbol,Rps3a3
symbol,Rps4x
symbol,Rps5
symbol,Rps6
symbol,Rps6ka1
symbol,Rps6ka2
symbol,Rps6ka3
symbol,Rps6ka4
symbol,Rps6ka5
symbol,Rps6kb1
symbol,Rps6kb2
symbol,Rps6kc1
symbol,Rps7
symbol,Rps8
symbol,Rps9
symbol,Rpsa
symbol,Rptor
symbol,Rptoros
symbol,Rpusd1
symbol,Rpusd2
symbol,Rpusd3
symbol,Rpusd4
symbol,Rrad
symbol,Rraga
symbol,Rragc
symbol,Rragd
symbol,Rras
symbol,Rras2
symbol,Rrbp1
symbol,Rreb1
symbol,Rrm1
symbol,Rrm2
symbol,Rrm2b
symbol,Rrn3
symbol,Rrnad1
symbol,Rrp1
symbol,Rrp12
symbol,Rrp15
symbol,Rrp1b
symbol,Rrp36
symbol,Rrp7a
symbol,Rrp8
symbol,Rrp9
symbol,Rrs1
symbol,Rsad1
symbol,Rsbn1
symbol,Rsbn1l
symbol,Rsc1a1
symbol,Rsf1
symbol,Rsf1os1
symbol,Rsf1os2
symbol,Rsg1
symbol,Rsl1
symbol,Rsl1d1
symbol,Rsl24d1
symbol,Rslcan18
symbol,Rsph1
symbol,Rsph10b
symbol,Rsph3a
symbol,Rsph3b
symbol,Rsph6a
symbol,Rsph9
symbol,Rspo2
symbol,Rspo3
symbol,Rspry1
symbol,Rsrc1
symbol,Rsrc2
symbol,Rsrp1
symbol,Rsu1
symbol,Rtca
symbol,Rtcb
symbol,Rtel1
symbol,Rtf1
symbol,Rtf2
symbol,Rtkn
symbol,Rtkn2
symbol,Rtl10
symbol,Rtl6
symbol,Rtl8a
symbol,Rtl8b
symbol,Rtn2
symbol,Rtn3
symbol,Rtn4
symbol,Rtn4ip1
symbol,Rtn4r
symbol,Rtn4rl1
symbol,Rtp4
symbol,Rtraf
symbol,Rttn
symbol,Rubcn
symbol,Rubcnl
symbol,Rufy1
symbol,Rufy2
symbol,Rufy3
symbol,Rundc1
symbol,Rundc3a
symbol,Runx1
symbol,Runx2
symbol,Runx2os1
symbol,Runx2os2
symbol,Runx3
symbol,Rusc1
symbol,Rusc2
symbol,Ruvbl1
symbol,Ruvbl2
symbol,Rwdd1
symbol,Rwdd2a
symbol,Rwdd2b
symbol,Rwdd3
symbol,Rwdd4a
symbol,Rxfp1
symbol,Rxra
symbol,Rxrb
symbol,Rxylt1
symbol,Rybp
symbol,Ryk
symbol,Ryr1
symbol,Ryr2
symbol,Ryr3
symbol,S100a1
symbol,S100a10
symbol,S100a11
symbol,S100a13
symbol,S100a16
symbol,S100a3
symbol,S100a4
symbol,S100a6
symbol,S100a7a
symbol,S100pbp
symbol,S1pr1
symbol,S1pr2
symbol,S1pr3
symbol,SPATA24
symbol,Saal1
symbol,Sac3d1
symbol,Sacm1l
symbol,Sacs
symbol,Sae1
symbol,Safb
symbol,Safb2
symbol,Sag
symbol,Sall2
symbol,Samd1
symbol,Samd10
symbol,Samd12
symbol,Samd13
symbol,Samd14
symbol,Samd15
symbol,Samd4
symbol,Samd4b
symbol,Samd8
symbol,Samd9l
symbol,Samhd1
symbol,Samm50
symbol,Sap130
symbol,Sap18
symbol,Sap25
symbol,Sap30
symbol,Sap30bp
symbol,Sap30bpos
symbol,Sap30l
symbol,Sapcd2
symbol,Sar1a
symbol,Sar1b
symbol,Saraf
symbol,Sardh
symbol,Sarm1
symbol,Sarnp
symbol,Sars
symbol,Sars2
symbol,Sart1
symbol,Sart3
symbol,Sash1
symbol,Sass6
symbol,Sat1
symbol,Sat2
symbol,Satb1
symbol,Satb2
symbol,Sav1
symbol,Saxo2
symbol,Saysd1
symbol,Sbds
symbol,Sbf1
symbol,Sbf2
symbol,Sbk1
symbol,Sbno1
symbol,Sbno2
symbol,Sbsn
symbol,Sc5d
symbol,Scaf1
symbol,Scaf11
symbol,Scaf4
symbol,Scaf8
symbol,Scai
symbol,Scamp1
symbol,Scamp2
symbol,Scamp3
symbol,Scamp4
symbol,Scamp5
symbol,Scand1
symbol,Scap
symbol,Scaper
symbol,Scara3
symbol,Scarb1
symbol,Scarb2
symbol,Scarf1
symbol,Scarf2
symbol,Sccpdh
symbol,Scd1
symbol,Scd2
symbol,Scd4
symbol,Scfd1
symbol,Scfd2
symbol,Scg2
symbol,Scg5
symbol,Schip1
symbol,Scimp
symbol,Sclt1
symbol,Scly
symbol,Scmh1
symbol,Scml4
symbol,Scn10a
symbol,Scn1b
symbol,Scn5a
symbol,Scn7a
symbol,Scn9a
symbol,Scnm1
symbol,Scnn1a
symbol,Sco1
symbol,Sco2
symbol,Scoc
symbol,Scp2
symbol,Scpep1
symbol,Scpep1os
symbol,Scrib
symbol,Scrn1
symbol,Scrn2
symbol,Scrn3
symbol,Sctr
symbol,Scube3
symbol,Scx
symbol,Scyl1
symbol,Scyl2
symbol,Scyl3
symbol,Sdad1
symbol,Sdc1
symbol,Sdc2
symbol,Sdc3
symbol,Sdc4
symbol,Sdcbp
symbol,Sdcbp2
symbol,Sdccag8
symbol,Sde2
symbol,Sdf2
symbol,Sdf2l1
symbol,Sdf4
symbol,Sdha
symbol,Sdhaf1
symbol,Sdhaf2
symbol,Sdhaf3
symbol,Sdhaf4
symbol,Sdhb
symbol,Sdhc
symbol,Sdhd
symbol,Sdk1
symbol,Sdk2
symbol,Sdr39u1
symbol,Sec1
symbol,Sec11a
symbol,Sec11c
symbol,Sec13
symbol,Sec14l1
symbol,Sec14l2
symbol,Sec14l5
symbol,Sec16a
symbol,Sec16b
symbol,Sec22a
symbol,Sec22b
symbol,Sec22c
symbol,Sec23a
symbol,Sec23b
symbol,Sec23ip
symbol,Sec24a
symbol,Sec24b
symbol,Sec24c
symbol,Sec24d
symbol,Sec31a
symbol,Sec31b
symbol,Sec61a1
symbol,Sec61a2
symbol,Sec61b
symbol,Sec61g
symbol,Sec62
symbol,Sec63
symbol,Secisbp2
symbol,Secisbp2l
symbol,Seh1l
symbol,Sel1l
symbol,Sele
symbol,Selenbp1
symbol,Selenof
symbol,Selenoh
symbol,Selenoi
symbol,Selenok
symbol,Selenom
symbol,Selenon
symbol,Selenoo
symbol,Selenop
symbol,Selenos
symbol,Selenot
symbol,Selenow
symbol,Selp
symbol,Sem1
symbol,Sema3a
symbol,Sema3b
symbol,Sema3c
symbol,Sema3d
symbol,Sema3e
symbol,Sema3f
symbol,Sema3g
symbol,Sema4a
symbol,Sema4b
symbol,Sema4c
symbol,Sema4d
symbol,Sema4f
symbol,Sema4g
symbol,Sema5a
symbol,Sema6a
symbol,Sema6b
symbol,Sema6c
symbol,Sema6d
symbol,Sema7a
symbol,Senp1
symbol,Senp2
symbol,Senp3
symbol,Senp5
symbol,Senp6
symbol,Senp7
symbol,Senp8
symbol,Sephs1
symbol,Sephs2
symbol,Sepsecs
symbol,Sept1
symbol,Sept10
symbol,Sept11
symbol,Sept2
symbol,Sept4
symbol,Sept5
symbol,Sept6
symbol,Sept7
symbol,Sept8
symbol,Sept9
symbol,Serac1
symbol,Serbp1
symbol,Serf1
symbol,Serf2
symbol,Sergef
symbol,Serhl
symbol,Serinc1
symbol,Serinc2
symbol,Serinc3
symbol,Serinc4
symbol,Serinc5
symbol,Serp1
symbol,Serp2
symbol,Serpinb1a
symbol,Serpinb1b
symbol,Serpinb1c
symbol,Serpinb2
symbol,Serpinb6a
symbol,Serpinb6b
symbol,Serpinb8
symbol,Serpinb9
symbol,Serpinb9b
symbol,Serpine1
symbol,Serpine2
symbol,Serpine3
symbol,Serpinf1
symbol,Serpinf2
symbol,Serping1
symbol,Serpinh1
symbol,Serpini1
symbol,Sertad1
symbol,Sertad2
symbol,Sertad3
symbol,Sertad4
symbol,Sesn1
symbol,Sesn2
symbol,Sesn3
symbol,Sestd1
symbol,Set
symbol,Setbp1
symbol,Setd1a
symbol,Setd1b
symbol,Setd2
symbol,Setd3
symbol,Setd4
symbol,Setd5
symbol,Setd6
symbol,Setd7
symbol,Setdb1
symbol,Setdb2
symbol,Setmar
symbol,Setx
symbol,Sez6l2
symbol,Sf1
symbol,Sf3a1
symbol,Sf3a2
symbol,Sf3a3
symbol,Sf3b1
symbol,Sf3b2
symbol,Sf3b3
symbol,Sf3b4
symbol,Sf3b5
symbol,Sf3b6
symbol,Sfi1
symbol,Sfmbt1
symbol,Sfmbt2
symbol,Sfpq
symbol,Sfr1
symbol,Sfrp1
symbol,Sfrp2
symbol,Sfrp4
symbol,Sfswap
symbol,Sft2d1
symbol,Sft2d2
symbol,Sft2d3
symbol,Sfta2
symbol,Sfxn1
symbol,Sfxn2
symbol,Sfxn3
symbol,Sfxn4
symbol,Sfxn5
symbol,Sgca
symbol,Sgcb
symbol,Sgcd
symbol,Sgce
symbol,Sgcg
symbol,Sgcz
symbol,Sgf29
symbol,Sgip1
symbol,Sgk1
symbol,Sgk3
symbol,Sgms1
symbol,Sgms2
symbol,Sgo1
symbol,Sgo2a
symbol,Sgpl1
symbol,Sgpp1
symbol,Sgsh
symbol,Sgsm1
symbol,Sgsm2
symbol,Sgsm3
symbol,Sgta
symbol,Sgtb
symbol,Sh2b1
symbol,Sh2b2
symbol,Sh2b3
symbol,Sh2d1b1
symbol,Sh2d3c
symbol,Sh2d4a
symbol,Sh2d4b
symbol,Sh2d6
symbol,Sh3bgr
symbol,Sh3bgrl
symbol,Sh3bgrl2
symbol,Sh3bgrl3
symbol,Sh3bp1
symbol,Sh3bp2
symbol,Sh3bp4
symbol,Sh3bp5
symbol,Sh3bp5l
symbol,Sh3d19
symbol,Sh3d21
symbol,Sh3gl1
symbol,Sh3gl3
symbol,Sh3glb1
symbol,Sh3glb2
symbol,Sh3kbp1
symbol,Sh3pxd2a
symbol,Sh3pxd2b
symbol,Sh3rf1
symbol,Sh3rf2
symbol,Sh3rf3
symbol,Sh3tc1
symbol,Sh3tc2
symbol,Sh3yl1
symbol,Shank1
symbol,Shank2
symbol,Sharpin
symbol,Shb
symbol,Shc1
symbol,Shc2
symbol,Shc4
symbol,Shcbp1
symbol,Shcbp1l
symbol,Shf
symbol,Shisa4
symbol,Shisa5
symbol,Shkbp1
symbol,Shld1
symbol,Shld2
symbol,Shmt1
symbol,Shmt2
symbol,Shoc2
symbol,Shox2
symbol,Shpk
symbol,Shprh
symbol,Shq1
symbol,Shroom1
symbol,Shroom2
symbol,Shroom3
symbol,Shroom4
symbol,Shtn1
symbol,Siae
symbol,Siah1a
symbol,Siah1b
symbol,Siah2
symbol,Sidt1
symbol,Sidt2
symbol,Sigirr
symbol,Siglec15
symbol,Siglecg
symbol,Sigmar1
symbol,Sik1
symbol,Sik2
symbol,Sik3
symbol,Sike1
symbol,Sil1
symbol,Sim1
symbol,Sim2
symbol,Simc1
symbol,Sin3a
symbol,Sin3b
symbol,Sinhcaf
symbol,Sipa1
symbol,Sipa1l1
symbol,Sipa1l2
symbol,Sipa1l3
symbol,Sirpa
symbol,Sirt1
symbol,Sirt2
symbol,Sirt3
symbol,Sirt4
symbol,Sirt5
symbol,Sirt6
symbol,Sirt7
symbol,Siva1
symbol,Six1
symbol,Six4
symbol,Six5
symbol,Ska1
symbol,Ska2
symbol,Ska3
symbol,Skap1
symbol,Skap2
symbol,Ski
symbol,Skida1
symbol,Skil
symbol,Skint6
symbol,Skiv2l
symbol,Skp1a
symbol,Skp2
symbol,Sla
symbol,Sla2
symbol,Slain2
symbol,Slbp
symbol,Slc10a1
symbol,Slc10a3
symbol,Slc10a6
symbol,Slc10a7
symbol,Slc11a1
symbol,Slc11a2
symbol,Slc12a2
symbol,Slc12a3
symbol,Slc12a4
symbol,Slc12a6
symbol,Slc12a7
symbol,Slc12a8
symbol,Slc12a9
symbol,Slc13a1
symbol,Slc14a1
symbol,Slc14a2
symbol,Slc15a2
symbol,Slc15a3
symbol,Slc15a4
symbol,Slc16a1
symbol,Slc16a10
symbol,Slc16a11
symbol,Slc16a12
symbol,Slc16a13
symbol,Slc16a2
symbol,Slc16a3
symbol,Slc16a4
symbol,Slc16a6
symbol,Slc16a7
symbol,Slc17a5
symbol,Slc17a6
symbol,Slc17a9
symbol,Slc18a2
symbol,Slc18b1
symbol,Slc19a1
symbol,Slc19a2
symbol,Slc1a3
symbol,Slc1a4
symbol,Slc1a5
symbol,Slc1a7
symbol,Slc20a1
symbol,Slc20a2
symbol,Slc22a14
symbol,Slc22a15
symbol,Slc22a17
symbol,Slc22a18
symbol,Slc22a21
symbol,Slc22a22
symbol,Slc22a23
symbol,Slc22a4
symbol,Slc22a5
symbol,Slc23a1
symbol,Slc23a2
symbol,Slc23a3
symbol,Slc24a3
symbol,Slc24a5
symbol,Slc25a1
symbol,Slc25a10
symbol,Slc25a11
symbol,Slc25a12
symbol,Slc25a13
symbol,Slc25a14
symbol,Slc25a15
symbol,Slc25a16
symbol,Slc25a17
symbol,Slc25a18
symbol,Slc25a19
symbol,Slc25a20
symbol,Slc25a22
symbol,Slc25a23
symbol,Slc25a24
symbol,Slc25a25
symbol,Slc25a26
symbol,Slc25a27
symbol,Slc25a28
symbol,Slc25a29
symbol,Slc25a3
symbol,Slc25a30
symbol,Slc25a32
symbol,Slc25a33
symbol,Slc25a35
symbol,Slc25a36
symbol,Slc25a37
symbol,Slc25a38
symbol,Slc25a39
symbol,Slc25a4
symbol,Slc25a40
symbol,Slc25a42
symbol,Slc25a43
symbol,Slc25a44
symbol,Slc25a45
symbol,Slc25a46
symbol,Slc25a47
symbol,Slc25a48
symbol,Slc25a5
symbol,Slc25a51
symbol,Slc25a53
symbol,Slc26a10
symbol,Slc26a11
symbol,Slc26a2
symbol,Slc26a6
symbol,Slc26a8
symbol,Slc27a1
symbol,Slc27a2
symbol,Slc27a3
symbol,Slc27a4
symbol,Slc29a1
symbol,Slc29a2
symbol,Slc29a3
symbol,Slc2a1
symbol,Slc2a10
symbol,Slc2a12
symbol,Slc2a13
symbol,Slc2a3
symbol,Slc2a4
symbol,Slc2a5
symbol,Slc2a6
symbol,Slc2a8
symbol,Slc2a9
symbol,Slc30a1
symbol,Slc30a3
symbol,Slc30a4
symbol,Slc30a5
symbol,Slc30a6
symbol,Slc30a7
symbol,Slc30a9
symbol,Slc31a1
symbol,Slc31a2
symbol,Slc33a1
symbol,Slc35a1
symbol,Slc35a2
symbol,Slc35a3
symbol,Slc35a4
symbol,Slc35a5
symbol,Slc35b1
symbol,Slc35b2
symbol,Slc35b3
symbol,Slc35b4
symbol,Slc35c1
symbol,Slc35c2
